"Setting","Outcome","Time","Estimate","SE","CI_Lower","CI_Upper","Significant","Percent_Change"
"Repositories without prior AI traces (AF)","Cognitive/Code Complexity",4,0.388097809877131,0.080906087063628,0.22952187923242,0.546673740521842,TRUE,47.4173966011314
"Repositories without prior AI traces (AF)","Cognitive/Code Complexity",5,0.436793137878825,0.0901211839917732,0.26015561725495,0.613430658502701,TRUE,54.7735876012418
"Repositories without prior AI traces (AF)","Cognitive/Code Complexity",6,0.320179695493953,0.105991484204807,0.11243638645253,0.527923004535375,TRUE,37.7375250225189
"Repositories with prior AI traces (IF)","Commits",-6,0.18099422398622,0.238576333642313,-0.286615389952714,0.648603837925154,FALSE,19.8408257250601
"Repositories with prior AI traces (IF)","Commits",-5,-0.0500879919689193,0.127836216069123,-0.300646975464401,0.200470991526562,FALSE,-4.88542723668617
"Repositories with prior AI traces (IF)","Commits",-4,-0.0776942264132311,0.0842662404313446,-0.242856057658666,0.0874676048322044,FALSE,-7.47527005207908
"Repositories with prior AI traces (IF)","Commits",-3,-0.0893620245880028,0.0925506564010754,-0.270761311134111,0.092037261958105,FALSE,-8.54855630739865
"Repositories with prior AI traces (IF)","Commits",-2,-0.0304420240158638,0.0840664081032618,-0.195212183898257,0.134328135866529,FALSE,-2.99833318920131
"Repositories with prior AI traces (IF)","Commits",0,0.281513478376826,0.0862554884023184,0.112452721108282,0.450574235645371,TRUE,32.5133856854624
"Repositories with prior AI traces (IF)","Commits",1,0.26750013734594,0.115621197753208,0.0408825897496526,0.494117684942228,TRUE,30.6693809305165
"Repositories with prior AI traces (IF)","Commits",2,0.205331724310174,0.123325833050128,-0.0363869084680776,0.447050357088426,FALSE,22.7932332415097
"Repositories with prior AI traces (IF)","Commits",3,0.0173209449332699,0.130944060243054,-0.239329413143116,0.273971303009656,FALSE,1.74718223543027
"Repositories with prior AI traces (IF)","Commits",4,-0.110602121881918,0.130951765713328,-0.367267582680041,0.146063338916204,FALSE,-10.4705103678818
"Repositories with prior AI traces (IF)","Commits",5,-0.100424095424531,0.134639167952059,-0.364316864610567,0.163468673761505,FALSE,-9.55462380138357
"Repositories with prior AI traces (IF)","Commits",6,-0.401543617828259,0.171508808270302,-0.737700882038051,-0.0653863536184675,TRUE,-33.071387374426
"Repositories with prior AI traces (IF)","Lines Added",-6,0.545472972062762,0.494261315381438,-0.423279206084857,1.51422515021038,FALSE,72.5424266890585
"Repositories with prior AI traces (IF)","Lines Added",-5,-0.476054560723905,0.345240753313852,-1.15272643721905,0.200617315771244,FALSE,-37.8770413413171
"Repositories with prior AI traces (IF)","Lines Added",-4,-0.026563716520761,0.207976677909424,-0.434198005223233,0.381070572181711,FALSE,-2.62140043967983
"Repositories with prior AI traces (IF)","Lines Added",-3,0.0662380109015611,0.191385899505168,-0.308878352128568,0.44135437393169,FALSE,6.84809970295071
"Repositories with prior AI traces (IF)","Lines Added",-2,-0.356263261990681,0.179478002285589,-0.708040146470436,-0.0044863775109264,TRUE,-29.9711763309514
"Repositories with prior AI traces (IF)","Lines Added",0,0.115504630099484,0.173194320944809,-0.223956238952342,0.45496549915131,FALSE,12.2439711543777
"Repositories with prior AI traces (IF)","Lines Added",1,0.236635897040068,0.221762622292713,-0.198018842653649,0.671290636733785,FALSE,26.6979722715513
"Repositories with prior AI traces (IF)","Lines Added",2,0.315342875474004,0.237129582784681,-0.149431106783971,0.78011685773198,FALSE,37.0729219823259
"Repositories with prior AI traces (IF)","Lines Added",3,0.0794682988220795,0.287808140851997,-0.484635657247834,0.643572254891993,FALSE,8.27112357638684
"Repositories with prior AI traces (IF)","Lines Added",4,-0.344176836061193,0.30564501666034,-0.943241068715459,0.254887396593073,FALSE,-29.1196425065989
"Repositories with prior AI traces (IF)","Lines Added",5,-0.299392719522008,0.309229656118473,-0.905482845514214,0.306697406470199,FALSE,-25.8731758244445
"Repositories with prior AI traces (IF)","Lines Added",6,-0.949511499509117,0.331682390191356,-1.59960898428417,-0.299414014734059,TRUE,-61.3070007213649
"Repositories with prior AI traces (IF)","Duplicated Lines Density",-6,0.0213997125353806,0.0793445540792941,-0.134115613460036,0.176915038530797,FALSE,2.16303284842261
"Repositories with prior AI traces (IF)","Duplicated Lines Density",-5,-0.0167907074778106,0.0928918092975629,-0.198858653701034,0.165277238745413,FALSE,-1.66505292096579
"Repositories with prior AI traces (IF)","Duplicated Lines Density",-4,0.0294311519930406,0.0648079647074655,-0.0975924588335917,0.156454762819673,FALSE,2.98685286353957
"Repositories with prior AI traces (IF)","Duplicated Lines Density",-3,-0.0238708794739904,0.0491690197050835,-0.120242158095954,0.0725003991479732,FALSE,-2.35882235789893
"Repositories with prior AI traces (IF)","Duplicated Lines Density",-2,-0.0237255303946629,0.0425823701697003,-0.107186975927275,0.0597359151379497,FALSE,-2.34462927117314
"Repositories with prior AI traces (IF)","Duplicated Lines Density",0,-0.0302816656038271,0.0439795966328418,-0.116481675004197,0.0559183437965428,FALSE,-2.98277690868973
"Repositories with prior AI traces (IF)","Duplicated Lines Density",1,-0.028768144924347,0.0547464428681588,-0.136071172945938,0.0785348830972442,FALSE,-2.83582815834089
"Repositories with prior AI traces (IF)","Duplicated Lines Density",2,0.0427329465242087,0.0648530031778497,-0.0843789397043768,0.169844832752794,FALSE,4.365914482952
"Repositories with prior AI traces (IF)","Duplicated Lines Density",3,0.0715252514967115,0.0648394254643132,-0.0555600224133423,0.198610525406765,FALSE,7.41452741347164
"Repositories with prior AI traces (IF)","Duplicated Lines Density",4,0.0628975423798268,0.0686044079264508,-0.0715670971560167,0.19736218191567,FALSE,6.49177247058399
"Repositories with prior AI traces (IF)","Duplicated Lines Density",5,0.0505592832042559,0.0733733616764745,-0.0932525056816341,0.194371072090146,FALSE,5.1859219091595
"Repositories with prior AI traces (IF)","Duplicated Lines Density",6,0.0330948276168601,0.0901497782193573,-0.14359873769308,0.2097883929268,FALSE,3.36485530229793
"Repositories with prior AI traces (IF)","% Comment Lines",-6,0.0174099096235243,0.072429407430677,-0.124551728940603,0.159371548187651,FALSE,1.75623454464406
"Repositories with prior AI traces (IF)","% Comment Lines",-5,-0.0119544521680996,0.0395370829991674,-0.0894471348464678,0.0655382305102686,FALSE,-1.18832815888417
"Repositories with prior AI traces (IF)","% Comment Lines",-4,-0.0187187811756077,0.0353927648423812,-0.0880886002666748,0.0506510379154594,FALSE,-1.85446728489812
"Repositories with prior AI traces (IF)","% Comment Lines",-3,0.0241695897542458,0.0380796255924277,-0.0504664764069125,0.0988056559154041,FALSE,2.44640417643871
"Repositories with prior AI traces (IF)","% Comment Lines",-2,0.00176252912237157,0.0311258446847016,-0.0592441264596435,0.0627691847043867,FALSE,0.176408328977939
"Repositories with prior AI traces (IF)","% Comment Lines",0,0.0608412236436744,0.0299417538915549,0.00215538601622684,0.119527061271122,TRUE,6.27301643675535
"Repositories with prior AI traces (IF)","% Comment Lines",1,0.0908570242401164,0.0397760609341502,0.012895944809182,0.168818103671051,TRUE,9.51124195344097
"Repositories with prior AI traces (IF)","% Comment Lines",2,0.147729372213082,0.0481031887152973,0.0534471223310994,0.242011622095065,TRUE,15.9199142411112
"Repositories with prior AI traces (IF)","% Comment Lines",3,0.200171874528406,0.0605630633951337,0.0814682702739443,0.318875478782868,TRUE,22.1612704224896
"Repositories with prior AI traces (IF)","% Comment Lines",4,0.231111500007554,0.0770368916983087,0.0801191922788684,0.382103807736239,TRUE,25.9999721595681
"Repositories with prior AI traces (IF)","% Comment Lines",5,0.257186007509894,0.0892887675130914,0.0821800231842345,0.432191991835553,TRUE,29.328566523385
"Repositories with prior AI traces (IF)","% Comment Lines",6,0.278782818647563,0.0992345949668463,0.084283012512544,0.473282624782581,TRUE,32.1520303134012
"Repositories with prior AI traces (IF)","Static Analysis Warnings",-6,-0.163512087701421,0.150363418060352,-0.458224387099711,0.131200211696869,FALSE,-15.0843765407476
"Repositories with prior AI traces (IF)","Static Analysis Warnings",-5,0.0648562793968472,0.0674909883609554,-0.0674260577906253,0.19713861658432,FALSE,6.70056626664315
"Repositories with prior AI traces (IF)","Static Analysis Warnings",-4,0.0840744928620586,0.0557149232889416,-0.025126756784267,0.193275742508384,FALSE,8.77099174157863
"Repositories with prior AI traces (IF)","Static Analysis Warnings",-3,0.0626410338567308,0.05665869173903,-0.048410001951768,0.17369206966523,FALSE,6.46445992640563
"Repositories with prior AI traces (IF)","Static Analysis Warnings",-2,0.0701890569407174,0.0492932599989926,-0.0264257326573082,0.166803846538743,FALSE,7.27109655381428
"Repositories with prior AI traces (IF)","Static Analysis Warnings",0,0.0863520100331017,0.0528029947313399,-0.0171418596403244,0.189845879706528,FALSE,9.01900185942834
"Repositories with prior AI traces (IF)","Static Analysis Warnings",1,0.185312920882769,0.0740123416030909,0.0402487313407104,0.330377110424827,TRUE,20.359501121955
"Repositories with prior AI traces (IF)","Static Analysis Warnings",2,0.203080580934364,0.106284983635717,-0.00523798699164157,0.41139914886037,FALSE,22.5171189709135
"Repositories with prior AI traces (IF)","Static Analysis Warnings",3,0.146577836290845,0.140777522070216,-0.129346106966779,0.422501779548469,FALSE,15.7865051231978
"Repositories with prior AI traces (IF)","Static Analysis Warnings",4,0.229670271074572,0.150973567930689,-0.0662379220695774,0.525578464218722,FALSE,25.818508151137
"Repositories with prior AI traces (IF)","Static Analysis Warnings",5,0.232318275266764,0.153853912511927,-0.0692353932566142,0.533871943790141,FALSE,26.1521175928396
"Repositories with prior AI traces (IF)","Static Analysis Warnings",6,0.236170630154947,0.183074701530443,-0.122655784844722,0.594997045154615,FALSE,26.6390376118772
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",-6,-0.206922254805194,0.125166350661408,-0.452248302101554,0.0384037924911651,FALSE,-18.6917139184223
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",-5,-0.0680895792021915,0.0855131333939897,-0.235695320654411,0.0995161622500284,FALSE,-6.5823212982305
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",-4,0.0570722445508723,0.0723193026510483,-0.0846735886451823,0.198818077746927,FALSE,5.8732295271825
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",-3,0.0476288055037306,0.0698086760193856,-0.0891961994942652,0.184453810501726,FALSE,4.87812812227992
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",-2,0.124800950387167,0.0564529821957921,0.0141531052834143,0.235448795490919,TRUE,13.2922922752566
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",0,0.143594658202343,0.0583940632652944,0.0291422942023655,0.25804702220232,TRUE,15.4416080586329
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",1,0.324442671924337,0.0904156235608405,0.147228049745089,0.501657294103584,TRUE,38.3259501754292
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",2,0.415560694716982,0.119512240048296,0.181316704222323,0.649804685211642,TRUE,51.5220078453254
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",3,0.343702892371996,0.144775977508499,0.0599419764553378,0.627463808288654,TRUE,41.0159604086967
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",4,0.494424286016709,0.143413975009149,0.213332894998777,0.775515677034642,TRUE,63.9554053097864
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",5,0.490711302264517,0.153891993562261,0.189082994882484,0.792339609646549,TRUE,63.3477703212905
"Repositories with prior AI traces (IF)","Cognitive/Code Complexity",6,0.452808892567132,0.194924028482833,0.0707577967407806,0.834859988393484,TRUE,57.2723598623257
